dt,open,high,low,close
2017-10-31 01:00:00,6132.61,6148.69,6131.15,6143.35
2017-10-31 02:00:00,6143.35,6145.0,6126.0,6133.12
2017-10-31 03:00:00,6133.96,6136.06,6133.03,6136.06
2017-10-31 04:00:00,6136.06,6148.59,6136.06,6148.59
2017-10-31 05:00:00,6148.59,6169.9,6148.58,6165.67
2017-10-31 06:00:00,6165.67,6165.67,6100.19,6107.66
2017-10-31 07:00:00,6109.12,6119.13,6099.0,6101.72
2017-10-31 08:00:00,6101.72,6135.97,6099.99,6133.97
2017-10-31 09:00:00,6133.97,6163.0,6131.12,6163.0
2017-10-31 10:00:00,6163.0,6168.15,6160.01,6168.15
2017-10-31 11:00:00,6168.15,6238.33,6168.15,6234.0
2017-10-31 12:00:00,6234.0,6234.0,6203.69,6207.66
2017-10-31 13:00:00,6207.66,6347.89,6207.65,6347.89
2017-10-31 14:00:00,6347.89,6420.13,6317.5,6366.99
2017-10-31 15:00:00,6367.0,6420.65,6335.0,6365.68
2017-10-31 16:00:00,6365.68,6392.98,6365.67,6380.0
2017-10-31 17:00:00,6380.01,6380.01,6322.01,6367.17
2017-10-31 18:00:00,6367.17,6369.9,6346.25,6351.51
2017-10-31 19:00:00,6351.51,6351.52,6307.71,6345.0
2017-10-31 20:00:00,6345.0,6377.99,6345.0,6377.45
2017-10-31 21:00:00,6377.45,6398.77,6372.01,6398.77
2017-10-31 22:00:00,6398.77,6421.2,6389.0,6389.01
2017-10-31 23:00:00,6389.01,6472.13,6378.44,6445.01
2017-11-01 00:00:00,6445.01,6445.01,6370.1,6385.02
2017-11-01 01:00:00,6385.02,6420.25,6385.02,6420.0
2017-11-01 02:00:00,6420.0,6431.22,6410.99,6429.99
2017-11-01 03:00:00,6429.99,6461.4,6429.99,6445.0
2017-11-01 04:00:00,6445.0,6445.0,6363.59,6371.04
2017-11-01 05:00:00,6371.04,6422.0,6370.94,6406.01
2017-11-01 06:00:00,6406.01,6414.17,6394.08,6414.17
2017-11-01 07:00:00,6414.17,6414.17,6396.65,6409.46
2017-11-01 08:00:00,6409.46,6455.0,6409.45,6450.32
2017-11-01 09:00:00,6450.32,6548.98,6450.31,6546.09
2017-11-01 10:00:00,6546.13,6635.0,6503.01,6600.0
2017-11-01 11:00:00,6600.0,6613.02,6560.06,6590.58
2017-11-01 12:00:00,6590.57,6590.57,6493.38,6514.99
2017-11-01 13:00:00,6517.11,6538.46,6483.34,6490.26
2017-11-01 14:00:00,6490.26,6569.88,6490.25,6569.0
2017-11-01 15:00:00,6569.0,6572.71,6544.99,6564.0
2017-11-01 16:00:00,6564.0,6650.84,6564.0,6595.0
2017-11-01 17:00:00,6595.0,6623.77,6582.74,6614.79
2017-11-01 18:00:00,6614.79,6615.63,6580.0,6594.92
2017-11-01 19:00:00,6594.93,6620.0,6585.17,6619.99
2017-11-01 20:00:00,6620.0,6620.0,6551.0,6580.0
2017-11-01 21:00:00,6579.99,6612.0,6579.99,6601.0
2017-11-01 22:00:00,6601.01,6681.02,6589.8,6677.2
2017-11-01 23:00:00,6677.2,6783.69,6655.0,6783.69
2017-11-02 00:00:00,6783.69,6939.99,6759.0,6818.59
2017-11-02 01:00:00,6818.59,6987.87,6791.19,6917.96
2017-11-02 02:00:00,6917.97,6918.0,6821.0,6890.0
2017-11-02 03:00:00,6890.01,6948.0,6856.03,6948.0
2017-11-02 04:00:00,6948.0,6951.0,6870.0,6951.0
2017-11-02 05:00:00,6951.0,6986.99,6925.75,6933.06
2017-11-02 06:00:00,6933.06,7083.0,6933.06,7083.0
2017-11-02 07:00:00,7083.0,7089.99,6966.54,7009.99
2017-11-02 08:00:00,7009.99,7040.0,6995.23,7039.99
2017-11-02 09:00:00,7039.99,7049.9,7005.01,7040.83
2017-11-02 10:00:00,7040.83,7247.0,7040.83,7245.62
2017-11-02 11:00:00,7245.62,7445.0,6769.74,7029.99
2017-11-02 12:00:00,7029.92,7089.86,6825.0,7030.9
2017-11-02 13:00:00,7026.8,7199.0,6971.27,7148.5
2017-11-02 14:00:00,7148.5,7194.98,7000.5,7027.22
2017-11-02 15:00:00,7036.0,7100.0,7020.29,7091.01
2017-11-02 16:00:00,7091.01,7091.01,6930.0,6965.75
2017-11-02 17:00:00,6965.76,7015.0,6904.2,7000.01
2017-11-02 18:00:00,7000.01,7000.01,6855.0,6879.9
2017-11-02 19:00:00,6879.9,6984.0,6873.74,6977.96
2017-11-02 20:00:00,6977.96,7115.0,6961.0,7059.01
2017-11-02 21:00:00,7059.01,7089.95,7047.32,7089.9
2017-11-02 22:00:00,7089.9,7089.9,7030.01,7030.01
2017-11-02 23:00:00,7030.02,7085.9,7009.99,7039.98
2017-11-03 00:00:00,7039.99,7051.17,6987.0,7000.0
2017-11-03 01:00:00,7000.0,7013.6,6955.89,7011.81
2017-11-03 02:00:00,7011.99,7055.99,7011.99,7052.0
2017-11-03 03:00:00,7051.99,7273.0,7050.0,7220.01
2017-11-03 04:00:00,7220.01,7295.0,7120.0,7209.29
2017-11-03 05:00:00,7209.3,7238.84,7145.1,7238.21
2017-11-03 06:00:00,7238.21,7266.39,7205.16,7210.0
2017-11-03 07:00:00,7210.29,7340.0,7210.01,7323.82
2017-11-03 08:00:00,7323.81,7400.0,7277.0,7400.0
2017-11-03 09:00:00,7400.0,7449.0,7350.0,7386.77
2017-11-03 10:00:00,7387.8,7449.99,7387.79,7417.25
2017-11-03 11:00:00,7417.25,7423.86,7256.88,7317.92
2017-11-03 12:00:00,7317.92,7345.68,7279.79,7341.11
2017-11-03 13:00:00,7341.11,7341.11,7210.0,7241.15
2017-11-03 14:00:00,7241.15,7320.0,7200.0,7293.2
2017-11-03 15:00:00,7293.21,7373.0,7283.0,7373.0
2017-11-03 16:00:00,7373.0,7373.0,7300.0,7326.03
2017-11-03 17:00:00,7326.03,7328.92,7300.0,7304.14
2017-11-03 18:00:00,7303.39,7355.0,7303.21,7343.0
2017-11-03 19:00:00,7343.0,7343.0,7274.99,7300.0
2017-11-03 20:00:00,7299.99,7312.8,7235.19,7235.2
2017-11-03 21:00:00,7235.19,7235.19,7110.0,7144.99
2017-11-03 22:00:00,7144.98,7233.26,7131.0,7175.01
2017-11-03 23:00:00,7175.01,7222.33,7170.0,7170.01
2017-11-04 00:00:00,7170.01,7170.01,7020.0,7124.92
2017-11-04 01:00:00,7124.92,7124.92,7011.1,7120.0
2017-11-04 02:00:00,7120.0,7196.0,7120.0,7179.91
2017-11-04 03:00:00,7179.9,7249.69,7179.9,7249.69
2017-11-04 04:00:00,7249.69,7298.0,7220.3,7265.0
2017-11-04 05:00:00,7265.0,7265.0,7195.81,7211.39
2017-11-04 06:00:00,7211.85,7211.87,7186.99,7191.22
2017-11-04 07:00:00,7191.22,7259.01,7191.21,7241.06
2017-11-04 08:00:00,7241.06,7242.65,7194.42,7194.42
2017-11-04 09:00:00,7191.05,7200.77,7167.99,7168.0
2017-11-04 10:00:00,7168.0,7179.49,7128.2,7156.31
2017-11-04 11:00:00,7156.31,7185.59,7135.0,7138.25
2017-11-04 12:00:00,7138.25,7210.0,7138.25,7210.0
2017-11-04 13:00:00,7210.0,7333.0,7205.11,7321.04
2017-11-04 14:00:00,7321.04,7349.55,7300.0,7308.14
2017-11-04 15:00:00,7308.14,7331.1,7268.2,7331.1
2017-11-04 16:00:00,7331.1,7399.99,7331.1,7355.01
2017-11-04 17:00:00,7355.0,7355.01,7320.0,7346.77
2017-11-04 18:00:00,7346.77,7360.0,7338.0,7352.01
2017-11-04 19:00:00,7352.0,7445.25,7351.0,7445.0
2017-11-04 20:00:00,7444.99,7498.0,7394.0,7474.99
2017-11-04 21:00:00,7474.84,7488.01,7455.08,7477.48
2017-11-04 22:00:00,7477.48,7477.48,7369.05,7428.58
2017-11-04 23:00:00,7428.57,7477.0,7385.0,7412.55
2017-11-05 00:00:00,7412.35,7413.52,7323.0,7361.01
2017-11-05 01:00:00,7361.01,7438.21,7361.0,7422.2
2017-11-05 02:00:00,7422.2,7425.0,7400.0,7413.14
2017-11-05 03:00:00,7413.14,7436.92,7380.0,7436.91
2017-11-05 04:00:00,7436.92,7463.9,7427.8,7448.78
2017-11-05 05:00:00,7448.78,7479.95,7442.39,7475.01
2017-11-05 06:00:00,7475.01,7489.98,7472.99,7489.97
2017-11-05 07:00:00,7489.97,7489.97,7412.94,7460.0
2017-11-05 08:00:00,7460.0,7479.0,7459.99,7477.42
2017-11-05 09:00:00,7477.42,7487.02,7440.0,7467.88
2017-11-05 10:00:00,7467.88,7479.99,7462.77,7479.99
2017-11-05 11:00:00,7479.99,7550.0,7479.98,7549.91
2017-11-05 12:00:00,7549.01,7580.0,7475.01,7553.17
2017-11-05 13:00:00,7553.17,7629.7,7523.16,7610.01
2017-11-05 14:00:00,7610.01,7630.0,7501.24,7545.0
2017-11-05 15:00:00,7540.06,7584.0,7512.04,7551.16
2017-11-05 16:00:00,7551.16,7569.99,7508.0,7535.0
2017-11-05 17:00:00,7535.01,7552.18,7510.0,7540.4
2017-11-05 18:00:00,7540.4,7584.85,7540.0,7560.01
2017-11-05 19:00:00,7560.07,7589.99,7560.06,7589.99
2017-11-05 20:00:00,7589.99,7594.02,7550.0,7550.04
2017-11-05 21:00:00,7550.04,7566.91,7354.52,7383.0
2017-11-05 22:00:00,7383.01,7458.0,7360.04,7366.0
2017-11-05 23:00:00,7366.01,7420.0,7310.0,7392.0
2017-11-06 00:00:00,7391.95,7432.49,7318.0,7368.81
2017-11-06 01:00:00,7368.81,7388.0,7325.8,7379.97
2017-11-06 02:00:00,7379.96,7408.95,7344.53,7348.22
2017-11-06 03:00:00,7348.21,7355.42,7200.6,7254.77
2017-11-06 04:00:00,7254.98,7254.98,7027.09,7209.99
2017-11-06 05:00:00,7205.27,7339.0,7205.27,7319.1
2017-11-06 06:00:00,7315.01,7349.99,7275.0,7321.01
2017-11-06 07:00:00,7321.01,7326.98,7255.76,7298.55
2017-11-06 08:00:00,7298.55,7424.83,7298.54,7365.11
2017-11-06 09:00:00,7365.12,7366.77,7283.02,7328.4
2017-11-06 10:00:00,7328.33,7340.0,7280.07,7334.01
2017-11-06 11:00:00,7334.01,7366.1,7308.03,7348.54
2017-11-06 12:00:00,7348.55,7427.43,7330.0,7418.99
2017-11-06 13:00:00,7417.44,7419.63,7337.02,7348.93
2017-11-06 14:00:00,7348.93,7348.93,7225.35,7289.92
2017-11-06 15:00:00,7290.11,7290.13,7202.86,7260.01
2017-11-06 16:00:00,7260.02,7280.0,7136.73,7155.14
2017-11-06 17:00:00,7155.14,7171.06,7001.01,7103.87
2017-11-06 18:00:00,7106.59,7132.2,6900.73,7011.86
2017-11-06 19:00:00,7011.86,7036.0,6940.0,7028.03
2017-11-06 20:00:00,7028.03,7157.75,7022.0,7107.22
2017-11-06 21:00:00,7107.22,7139.99,7060.0,7136.86
2017-11-06 22:00:00,7133.12,7181.07,7008.6,7008.6
2017-11-06 23:00:00,7008.61,7060.0,6950.0,6969.76
2017-11-07 00:00:00,6969.76,7099.3,6968.49,7075.91
2017-11-07 01:00:00,7075.91,7130.0,7050.0,7080.2
2017-11-07 02:00:00,7080.2,7098.12,7024.53,7089.01
2017-11-07 03:00:00,7089.01,7170.0,7089.01,7128.99
2017-11-07 04:00:00,7129.0,7219.97,7123.05,7213.05
2017-11-07 05:00:00,7213.05,7224.98,7114.23,7140.0
2017-11-07 06:00:00,7140.0,7191.0,7100.0,7191.0
2017-11-07 07:00:00,7191.0,7198.0,7153.11,7187.01
2017-11-07 08:00:00,7187.01,7227.0,7175.94,7200.1
2017-11-07 09:00:00,7200.1,7229.98,7175.94,7175.95
2017-11-07 10:00:00,7175.95,7192.98,7175.01,7184.23
2017-11-07 11:00:00,7184.56,7210.0,7181.55,7205.94
2017-11-07 12:00:00,7206.0,7232.84,7185.0,7219.0
2017-11-07 13:00:00,7219.0,7219.98,7051.0,7089.01
2017-11-07 14:00:00,7089.02,7099.09,6980.0,7025.0
2017-11-07 15:00:00,7025.0,7068.29,7024.0,7065.21
2017-11-07 16:00:00,7065.21,7069.99,7005.0,7005.32
2017-11-07 17:00:00,7005.31,7105.0,7004.05,7100.02
2017-11-07 18:00:00,7100.0,7130.0,7075.01,7116.01
2017-11-07 19:00:00,7116.01,7134.9,7056.0,7105.98
2017-11-07 20:00:00,7105.98,7105.98,7010.0,7034.98
2017-11-07 21:00:00,7034.98,7082.4,7034.98,7082.39
2017-11-07 22:00:00,7082.39,7085.0,7055.0,7080.0
2017-11-07 23:00:00,7080.0,7133.23,7079.99,7126.63
2017-11-08 00:00:00,7128.99,7128.99,7090.0,7104.5
2017-11-08 01:00:00,7104.5,7346.0,7104.5,7309.96
2017-11-08 02:00:00,7309.96,7334.0,7270.73,7318.93
2017-11-08 03:00:00,7318.93,7387.57,7318.92,7363.98
2017-11-08 04:00:00,7363.98,7368.99,7290.0,7368.98
2017-11-08 05:00:00,7368.99,7396.49,7338.98,7396.49
2017-11-08 06:00:00,7396.49,7430.8,7362.32,7412.99
2017-11-08 07:00:00,7412.99,7412.99,7337.0,7364.31
2017-11-08 08:00:00,7364.31,7399.11,7348.9,7394.99
2017-11-08 09:00:00,7394.55,7401.0,7342.84,7359.3
2017-11-08 10:00:00,7359.3,7389.38,7359.29,7367.83
2017-11-08 11:00:00,7367.83,7474.74,7367.83,7435.51
2017-11-08 12:00:00,7435.51,7500.0,7435.5,7466.52
2017-11-08 13:00:00,7466.52,7499.01,7437.0,7477.41
2017-11-08 14:00:00,7477.4,7550.0,7460.22,7509.98
2017-11-08 15:00:00,7509.98,7524.56,7481.0,7500.0
2017-11-08 16:00:00,7500.0,7500.0,7435.0,7479.0
2017-11-08 17:00:00,7479.0,7898.0,7478.99,7727.0
2017-11-08 18:00:00,7727.0,7740.0,7031.66,7319.95
2017-11-08 19:00:00,7319.95,7402.57,7200.0,7211.36
2017-11-08 20:00:00,7212.01,7335.0,7150.0,7269.99
2017-11-08 21:00:00,7265.96,7349.0,7240.0,7260.76
2017-11-08 22:00:00,7260.76,7441.71,7250.01,7400.99
2017-11-08 23:00:00,7400.99,7489.0,7348.0,7467.96
2017-11-09 00:00:00,7467.97,7467.97,7310.17,7364.98
2017-11-09 01:00:00,7364.98,7418.88,7290.0,7397.14
2017-11-09 02:00:00,7397.13,7470.01,7367.36,7390.02
2017-11-09 03:00:00,7390.02,7424.07,7340.0,7344.01
2017-11-09 04:00:00,7344.01,7370.8,7305.0,7340.0
2017-11-09 05:00:00,7340.0,7436.57,7339.6,7395.0
2017-11-09 06:00:00,7395.0,7400.0,7355.0,7379.26
2017-11-09 07:00:00,7379.26,7390.04,7350.0,7373.76
2017-11-09 08:00:00,7372.79,7409.0,7201.48,7260.01
2017-11-09 09:00:00,7260.0,7265.0,7187.0,7254.01
2017-11-09 10:00:00,7254.01,7254.01,7201.0,7218.28
2017-11-09 11:00:00,7218.28,7218.28,7100.19,7134.01
2017-11-09 12:00:00,7134.0,7216.39,7079.0,7212.51
2017-11-09 13:00:00,7212.51,7218.18,7150.0,7154.74
2017-11-09 14:00:00,7154.74,7240.0,7130.0,7238.99
2017-11-09 15:00:00,7239.0,7239.0,7145.0,7174.24
2017-11-09 16:00:00,7174.24,7193.0,7151.2,7171.12
2017-11-09 17:00:00,7171.12,7193.0,7167.9,7189.0
2017-11-09 18:00:00,7189.01,7240.21,7180.0,7197.75
2017-11-09 19:00:00,7197.75,7197.9,7153.0,7178.46
2017-11-09 20:00:00,7178.46,7208.41,7165.01,7165.02
2017-11-09 21:00:00,7165.02,7182.73,7105.0,7128.27
2017-11-09 22:00:00,7128.26,7159.0,7110.01,7130.0
2017-11-09 23:00:00,7130.0,7156.0,7094.0,7156.0
2017-11-10 00:00:00,7156.0,7349.99,7139.98,7349.01
2017-11-10 01:00:00,7349.01,7350.0,7270.23,7270.23
2017-11-10 02:00:00,7274.25,7301.86,7257.5,7261.83
2017-11-10 03:00:00,7261.84,7298.0,7260.0,7271.86
2017-11-10 04:00:00,7271.86,7310.0,7271.85,7310.0
2017-11-10 05:00:00,7310.0,7320.0,7216.0,7227.92
2017-11-10 06:00:00,7227.92,7240.0,7206.0,7239.99
2017-11-10 07:00:00,7240.0,7240.0,7153.43,7161.88
2017-11-10 08:00:00,7161.88,7192.24,7158.81,7192.24
2017-11-10 09:00:00,7192.24,7223.1,7115.0,7120.01
2017-11-10 10:00:00,7120.01,7139.99,7110.0,7120.72
2017-11-10 11:00:00,7120.72,7120.72,6855.0,6895.0
2017-11-10 12:00:00,6895.0,6942.55,6735.0,6803.42
2017-11-10 13:00:00,6805.45,6874.82,6744.68,6869.01
2017-11-10 14:00:00,6870.0,6879.09,6765.0,6765.0
2017-11-10 15:00:00,6769.97,6860.0,6760.0,6857.26
2017-11-10 16:00:00,6857.26,6949.99,6857.26,6915.0
2017-11-10 17:00:00,6915.0,6923.97,6761.1,6780.36
2017-11-10 18:00:00,6780.01,6780.01,6465.0,6472.98
2017-11-10 19:00:00,6472.99,6665.08,6460.71,6604.5
2017-11-10 20:00:00,6604.51,6604.51,6426.0,6452.58
2017-11-10 21:00:00,6452.59,6674.32,6452.58,6589.95
2017-11-10 22:00:00,6589.96,6743.03,6589.92,6705.41
2017-11-10 23:00:00,6705.41,6706.01,6565.0,6577.62
2017-11-11 00:00:00,6577.63,6748.6,6565.78,6748.59
2017-11-11 01:00:00,6748.6,6894.99,6745.0,6885.46
2017-11-11 02:00:00,6893.33,6893.33,6781.01,6856.01
2017-11-11 03:00:00,6856.02,6856.02,6766.02,6805.0
2017-11-11 04:00:00,6804.99,6834.99,6771.5,6834.99
2017-11-11 05:00:00,6834.98,6834.99,6712.0,6724.18
2017-11-11 06:00:00,6724.17,6764.76,6724.17,6764.74
2017-11-11 07:00:00,6763.69,6763.71,6650.31,6693.28
2017-11-11 08:00:00,6693.28,6785.0,6680.03,6758.47
2017-11-11 09:00:00,6758.47,6759.91,6710.01,6717.25
2017-11-11 10:00:00,6717.15,6753.92,6650.0,6650.01
2017-11-11 11:00:00,6650.01,6650.01,6513.0,6513.01
2017-11-11 12:00:00,6513.01,6513.01,6352.0,6352.0
2017-11-11 13:00:00,6352.01,6535.0,6259.0,6435.07
2017-11-11 14:00:00,6435.06,6536.51,6400.73,6419.97
2017-11-11 15:00:00,6419.97,6431.92,6322.0,6350.01
2017-11-11 16:00:00,6350.01,6473.81,6350.0,6401.02
2017-11-11 17:00:00,6401.01,6401.01,6350.0,6382.18
2017-11-11 18:00:00,6382.18,6387.0,6201.01,6238.58
2017-11-11 19:00:00,6238.58,6385.0,6205.0,6344.43
2017-11-11 20:00:00,6347.18,6425.0,6258.7,6425.0
2017-11-11 21:00:00,6425.0,6486.0,6358.88,6470.01
2017-11-11 22:00:00,6470.01,6470.01,6322.0,6322.01
2017-11-11 23:00:00,6322.0,6385.28,6300.0,6346.7
2017-11-12 00:00:00,6346.64,6346.64,6251.09,6251.09
2017-11-12 01:00:00,6251.1,6326.01,6225.0,6225.01
2017-11-12 02:00:00,6225.01,6299.0,6201.0,6219.47
2017-11-12 03:00:00,6219.47,6226.29,6050.0,6063.17
2017-11-12 04:00:00,6063.17,6125.0,6005.0,6005.01
2017-11-12 05:00:00,6005.01,6005.01,5611.0,5850.98
2017-11-12 06:00:00,5850.97,5850.97,5511.11,5640.0
2017-11-12 07:00:00,5639.98,6236.85,5639.98,6172.93
2017-11-12 08:00:00,6172.93,6485.67,6113.85,6201.0
2017-11-12 09:00:00,6201.0,6289.99,6000.0,6241.81
2017-11-12 10:00:00,6241.81,6398.87,6153.12,6375.01
2017-11-12 11:00:00,6375.01,6486.0,6303.0,6370.31
2017-11-12 12:00:00,6370.03,6370.03,6145.88,6146.0
2017-11-12 13:00:00,6146.0,6210.0,5950.0,6164.96
2017-11-12 14:00:00,6164.96,6228.3,6073.68,6090.0
2017-11-12 15:00:00,6090.0,6302.0,6090.0,6239.99
2017-11-12 16:00:00,6239.99,6251.23,6100.01,6127.0
2017-11-12 17:00:00,6126.99,6166.7,6050.11,6085.22
2017-11-12 18:00:00,6085.22,6186.21,6053.01,6139.53
2017-11-12 19:00:00,6139.53,6160.0,6000.0,6072.0
2017-11-12 20:00:00,6072.0,6110.0,5928.02,5950.0
2017-11-12 21:00:00,5950.0,5989.36,5820.0,5914.92
2017-11-12 22:00:00,5914.92,5916.0,5703.0,5707.96
2017-11-12 23:00:00,5708.0,5947.54,5652.8,5886.35
2017-11-13 00:00:00,5886.35,6053.97,5858.01,6046.01
2017-11-13 01:00:00,6046.01,6046.01,5850.0,5890.0
2017-11-13 02:00:00,5890.0,5979.79,5862.57,5945.29
2017-11-13 03:00:00,5945.29,6080.73,5910.0,5988.97
2017-11-13 04:00:00,5988.97,6097.86,5970.0,6097.0
2017-11-13 05:00:00,6097.0,6298.32,6050.0,6255.0
2017-11-13 06:00:00,6255.0,6299.98,6218.07,6291.58
2017-11-13 07:00:00,6291.58,6343.87,6200.0,6285.0
2017-11-13 08:00:00,6285.0,6342.51,6248.13,6280.01
2017-11-13 09:00:00,6280.01,6436.99,6275.3,6401.41
2017-11-13 10:00:00,6401.41,6450.0,6340.71,6446.0
2017-11-13 11:00:00,6446.0,6586.57,6445.99,6549.84
2017-11-13 12:00:00,6549.84,6750.0,6523.01,6730.23
2017-11-13 13:00:00,6738.54,6841.45,6605.0,6671.33
2017-11-13 14:00:00,6671.34,6672.27,6500.0,6542.0
2017-11-13 15:00:00,6542.0,6699.0,6540.0,6698.99
2017-11-13 16:00:00,6698.99,6720.63,6431.21,6431.28
2017-11-13 17:00:00,6431.28,6564.36,6425.0,6498.56
2017-11-13 18:00:00,6498.56,6498.56,6312.0,6399.66
2017-11-13 19:00:00,6399.66,6533.0,6341.86,6450.78
2017-11-13 20:00:00,6450.67,6499.0,6370.99,6432.13
2017-11-13 21:00:00,6432.13,6601.99,6432.13,6520.02
2017-11-13 22:00:00,6520.02,6535.0,6475.0,6475.01
2017-11-13 23:00:00,6475.01,6574.0,6450.49,6535.87
2017-11-14 00:00:00,6535.87,6649.17,6535.86,6649.17
2017-11-14 01:00:00,6649.44,6699.99,6600.0,6631.27
2017-11-14 02:00:00,6631.27,6686.2,6610.0,6664.8
2017-11-14 03:00:00,6664.31,6748.0,6663.0,6679.01
2017-11-14 04:00:00,6679.0,6690.0,6580.0,6636.76
2017-11-14 05:00:00,6636.77,6636.77,6551.2,6560.0
2017-11-14 06:00:00,6560.0,6630.0,6560.0,6584.54
2017-11-14 07:00:00,6584.54,6600.0,6569.35,6583.55
2017-11-14 08:00:00,6583.55,6599.99,6464.64,6500.18
2017-11-14 09:00:00,6500.18,6591.99,6493.2,6582.11
2017-11-14 10:00:00,6582.11,6639.45,6582.1,6619.93
2017-11-14 11:00:00,6619.93,6619.95,6511.99,6531.99
2017-11-14 12:00:00,6531.98,6557.94,6505.0,6550.01
2017-11-14 13:00:00,6550.0,6558.0,6520.05,6546.14
2017-11-14 14:00:00,6546.14,6607.0,6535.04,6607.0
2017-11-14 15:00:00,6606.98,6610.0,6547.94,6581.92
2017-11-14 16:00:00,6579.99,6599.99,6550.0,6588.79
2017-11-14 17:00:00,6588.79,6599.8,6560.0,6561.99
2017-11-14 18:00:00,6562.0,6587.5,6530.0,6538.0
2017-11-14 19:00:00,6538.0,6599.98,6538.0,6599.98
2017-11-14 20:00:00,6599.99,6648.71,6591.81,6625.75
2017-11-14 21:00:00,6625.01,6633.33,6575.0,6587.0
2017-11-14 22:00:00,6587.0,6619.0,6564.0,6573.04
2017-11-14 23:00:00,6573.04,6605.0,6555.0,6605.0
2017-11-15 00:00:00,6605.0,6763.9,6605.0,6739.05
2017-11-15 01:00:00,6739.05,6798.5,6736.78,6781.1
2017-11-15 02:00:00,6781.1,6923.0,6779.9,6871.81
2017-11-15 03:00:00,6871.82,6887.0,6815.01,6879.99
2017-11-15 04:00:00,6880.0,6880.0,6832.5,6848.92
2017-11-15 05:00:00,6848.9,6880.01,6840.0,6854.01
2017-11-15 06:00:00,6854.0,6881.37,6852.0,6880.98
2017-11-15 07:00:00,6880.99,6970.0,6880.98,6938.66
2017-11-15 08:00:00,6938.66,6962.88,6932.29,6961.01
2017-11-15 09:00:00,6962.84,6974.0,6930.0,6930.01
2017-11-15 10:00:00,6930.01,6988.0,6903.74,6988.0
2017-11-15 11:00:00,6988.0,7133.98,6988.0,7122.47
2017-11-15 12:00:00,7122.47,7274.0,7107.01,7272.92
2017-11-15 13:00:00,7272.92,7272.92,7131.97,7199.5
2017-11-15 14:00:00,7199.5,7272.91,7160.0,7173.02
2017-11-15 15:00:00,7173.02,7270.0,7173.01,7255.0
2017-11-15 16:00:00,7255.0,7255.0,7101.01,7175.1
2017-11-15 17:00:00,7177.0,7210.0,7156.04,7189.95
2017-11-15 18:00:00,7189.95,7189.95,7125.0,7150.08
2017-11-15 19:00:00,7150.1,7244.99,7139.99,7228.0
2017-11-15 20:00:00,7228.0,7349.0,7205.99,7269.51
2017-11-15 21:00:00,7269.52,7310.05,7232.0,7310.05
2017-11-15 22:00:00,7310.05,7323.0,7261.07,7279.05
2017-11-15 23:00:00,7279.05,7294.0,7206.3,7294.0
2017-11-16 00:00:00,7294.0,7294.0,7242.0,7242.01
2017-11-16 01:00:00,7242.01,7242.01,7130.0,7171.05
2017-11-16 02:00:00,7177.46,7235.0,7131.25,7185.81
2017-11-16 03:00:00,7185.81,7260.88,7176.26,7260.88
2017-11-16 04:00:00,7261.0,7264.0,7204.04,7223.46
2017-11-16 05:00:00,7223.46,7234.99,7175.0,7220.08
2017-11-16 06:00:00,7220.08,7279.33,7220.07,7279.33
2017-11-16 07:00:00,7279.33,7381.04,7257.03,7380.0
2017-11-16 08:00:00,7380.0,7400.0,7352.99,7398.96
2017-11-16 09:00:00,7398.96,7450.0,7398.96,7450.0
2017-11-16 10:00:00,7450.0,7500.0,7450.0,7494.51
2017-11-16 11:00:00,7495.0,7495.0,7370.0,7410.38
2017-11-16 12:00:00,7405.0,7474.16,7394.29,7420.1
2017-11-16 13:00:00,7420.1,7450.75,7381.41,7415.0
2017-11-16 14:00:00,7415.0,7489.99,7411.0,7473.96
2017-11-16 15:00:00,7473.96,7489.97,7450.0,7460.0
2017-11-16 16:00:00,7460.01,7480.0,7440.0,7467.0
2017-11-16 17:00:00,7467.0,7700.0,7466.99,7695.0
2017-11-16 18:00:00,7695.0,7821.18,7642.83,7821.18
2017-11-16 19:00:00,7821.18,7830.0,7660.0,7759.98
2017-11-16 20:00:00,7759.99,7766.0,7682.01,7765.99
2017-11-16 21:00:00,7766.0,7894.0,7736.21,7893.01
2017-11-16 22:00:00,7893.01,7985.37,7700.0,7789.33
2017-11-16 23:00:00,7789.97,7850.0,7786.0,7838.53
2017-11-17 00:00:00,7838.54,7979.99,7836.3,7926.02
2017-11-17 01:00:00,7926.02,7988.5,7870.0,7886.29
2017-11-17 02:00:00,7886.29,7921.0,7784.41,7921.0
2017-11-17 03:00:00,7920.5,7975.0,7898.0,7935.45
2017-11-17 04:00:00,7935.46,7946.5,7874.51,7900.0
2017-11-17 05:00:00,7900.01,7919.99,7821.13,7919.99
2017-11-17 06:00:00,7919.99,7919.99,7850.0,7864.14
2017-11-17 07:00:00,7864.14,7867.3,7536.0,7536.0
2017-11-17 08:00:00,7537.3,7775.17,7537.3,7763.75
2017-11-17 09:00:00,7763.76,7838.0,7700.0,7799.96
2017-11-17 10:00:00,7799.96,7880.0,7764.95,7880.0
2017-11-17 11:00:00,7880.0,7896.93,7815.4,7834.0
2017-11-17 12:00:00,7834.0,7899.99,7746.0,7755.0
2017-11-17 13:00:00,7755.0,7875.5,7752.66,7828.01
2017-11-17 14:00:00,7828.01,7938.0,7828.0,7908.99
2017-11-17 15:00:00,7909.0,7974.88,7908.99,7961.95
